Date,Campaign Name,Time Zone,Currency,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate,Campaign
2025-12-16,Search_EN_ProductReview_2024.08.05,UTC,USD,594,95,0.159932,74,0.778947,2.513684,3.227027,238.8,1.979797,0.631243,1.0,30.0,0.125628,238.8,0.013513,ProductReview
2025-12-17,Search_EN_Competitors_2024.08.12,UTC,USD,292,10,0.034246,5,0.5,2.4,4.8,24.0,1.537671,0.846376,1.0,30.44,1.268333,24.0,0.2,Competitors
2025-12-17,Search_EN_ProductReview_2024.08.05,UTC,USD,618,102,0.165048,76,0.745098,2.343137,3.144736,239.0,1.868932,0.751824,3.0,60.23,0.252008,79.666666,0.039473,ProductReview
2025-12-17,Search_EN_Trust_2025.03.17,UTC,USD,83,5,0.06024,4,0.8,4.8,6.0,24.0,2.855421,0.333333,1.0,30.46,1.269166,24.0,0.25,Trust
2025-12-17,Search_EN_Review-variations_2024.04.29,UTC,USD,119,12,0.10084,5,0.416666,3.178333,7.628,38.14,1.731092,0.051942,,,,,,Review-variations
2025-12-18,Search_EN_Trust_2025.03.17,UTC,USD,82,7,0.085365,6,0.857142,5.0,5.833333,35.0,2.036585,0.418367,,,,,,Trust
2025-12-18,Search_EN_Review-variations_2024.04.29,UTC,USD,117,11,0.094017,6,0.545454,3.74,6.856666,41.14,2.051282,0.052325,,,,,,Review-variations
2025-12-18,Search_EN_Competitors_2024.08.12,UTC,USD,273,13,0.047619,6,0.461538,2.653846,5.75,34.5,1.498168,0.842592,1.0,30.46,0.882898,34.5,0.166666,Competitors
2025-12-18,Search_EN_ProductReview_2024.08.05,UTC,USD,636,95,0.149371,66,0.694736,2.542105,3.65909,241.5,1.943396,0.631578,3.0,105.91,0.43855,80.5,0.045454,ProductReview
2025-12-19,Search_EN_ProductReview_2024.08.05,UTC,USD,571,102,0.178633,80,0.784313,2.349019,2.995,239.6,1.8669,0.680572,3.0,75.68,0.315859,79.866666,0.0375,ProductReview
2025-12-19,Search_EN_Review-variations_2024.04.29,UTC,USD,96,10,0.104166,7,0.7,3.482,4.974285,34.82,1.989583,0.049256,,,,,,Review-variations
2025-12-19,Search_EN_Trust_2025.03.17,UTC,USD,56,1,0.017857,1,1.0,8.0,8.0,8.0,2.410714,0.33136,,,,,,Trust
2025-12-19,Search_EN_Competitors_2024.08.12,UTC,USD,247,13,0.052631,9,0.692307,2.692307,3.888888,35.0,1.360323,0.879003,1.0,45.68,1.305142,35.0,0.111111,Competitors
2025-12-20,Search_EN_ProductReview_2024.08.05,UTC,USD,609,112,0.183908,85,0.758928,2.13125,2.808235,238.7,1.786535,0.710618,1.0,15.0,0.06284,238.7,0.011764,ProductReview
2025-12-20,Search_EN_Trust_2025.03.17,UTC,USD,77,2,0.025974,0,0.0,4.5,0.0,9.0,2.090909,0.531034,,,,,,Trust
2025-12-20,Search_EN_Review-variations_2024.04.29,UTC,USD,88,9,0.102272,1,0.111111,3.591111,32.32,32.32,2.090909,0.068429,,,,,,Review-variations
2025-12-20,Search_EN_Competitors_2024.08.12,UTC,USD,185,12,0.064864,8,0.666666,2.666666,4.0,32.0,1.551351,0.864485,,,,,,Competitors
2025-12-21,Search_EN_Trust_2025.03.17,UTC,USD,39,4,0.102564,4,1.0,4.5,4.5,18.0,2.102564,0.278571,,,,,,Trust
2025-12-21,Search_EN_ProductReview_2024.08.05,UTC,USD,515,101,0.196116,81,0.80198,2.369306,2.95432,239.3,1.968932,0.716272,3.0,75.67,0.316213,79.766666,0.037037,ProductReview
2025-12-21,Search_EN_Review-variations_2024.04.29,UTC,USD,80,8,0.1,5,0.625,2.74,4.384,21.92,2.2625,0.066666,,,,,,Review-variations
2025-12-21,Search_EN_Competitors_2024.08.12,UTC,USD,198,8,0.040404,6,0.75,2.875,3.833333,23.0,1.414141,0.912442,,,,,,Competitors
2025-12-22,Search_EN_Competitors_2024.08.12,UTC,USD,261,8,0.030651,4,0.5,3.0625,6.125,24.5,1.318007,0.867109,,,,,,Competitors
2025-12-22,Search_EN_Review-variations_2024.04.29,UTC,USD,92,10,0.108695,6,0.6,4.014,6.69,40.14,2.923913,0.054405,,,,,,Review-variations
2025-12-22,Search_EN_Trust_2025.03.17,UTC,USD,65,7,0.107692,5,0.714285,4.285714,6.0,30.0,2.046153,0.401234,,,,,,Trust
2025-12-22,Search_EN_ProductReview_2024.08.05,UTC,USD,581,101,0.173838,70,0.693069,2.366336,3.414285,239.0,1.609294,0.706812,3.0,45.22,0.189205,79.666666,0.042857,ProductReview
2025-12-23,Search_EN_Review-variations_2024.04.29,UTC,USD,97,14,0.144329,9,0.642857,3.568571,5.551111,49.96,2.175257,0.053034,,,,,,Review-variations
2025-12-23,Search_EN_Competitors_2024.08.12,UTC,USD,186,14,0.075268,9,0.642857,2.857142,4.444444,40.0,1.338709,0.877358,1.0,15.22,0.3805,40.0,0.111111,Competitors
2025-12-23,Search_EN_ProductReview_2024.08.05,UTC,USD,557,107,0.1921,75,0.700934,2.221495,3.169333,237.7,1.804308,0.645422,2.0,30.23,0.127177,118.85,0.026666,ProductReview
2025-12-23,Search_EN_Trust_2025.03.17,UTC,USD,74,5,0.067567,4,0.8,4.6,5.75,23.0,2.729729,0.432748,,,,,,Trust
2025-12-24,Search_EN_Trust_2025.03.17,UTC,USD,72,5,0.069444,2,0.4,5.6,14.0,28.0,2.375,0.458598,,,,,,Trust
2025-12-24,Search_EN_Competitors_2024.08.12,UTC,USD,224,6,0.026785,5,0.833333,3.0,3.6,18.0,1.352678,0.871595,,,,,,Competitors
2025-12-24,Search_EN_ProductReview_2024.08.05,UTC,USD,581,115,0.197934,81,0.704347,2.07826,2.950617,239.0,1.666092,0.741071,3.0,60.9,0.254811,79.666666,0.037037,ProductReview
2025-12-24,Search_EN_Review-variations_2024.04.29,UTC,USD,93,3,0.032258,0,0.0,4.166666,0.0,12.5,2.516129,0.066286,,,,,,Review-variations
2025-12-25,Search_EN_Competitors_2024.08.12,UTC,USD,163,5,0.030674,3,0.6,2.6,4.333333,13.0,1.447852,0.827411,,,,,,Competitors
2025-12-25,Search_EN_Review-variations_2024.04.29,UTC,USD,49,4,0.081632,3,0.75,3.125,4.166666,12.5,2.224489,0.046182,,,,,,Review-variations
2025-12-25,Search_EN_ProductReview_2024.08.05,UTC,USD,563,104,0.184724,77,0.740384,2.29423,3.098701,238.6,1.724689,0.715374,3.0,45.45,0.190486,79.533333,0.038961,ProductReview
2025-12-25,Search_EN_Trust_2025.03.17,UTC,USD,44,5,0.113636,2,0.4,4.8,12.0,24.0,2.522727,0.47826,,,,,,Trust
2025-12-26,Search_EN_Competitors_2024.08.12,UTC,USD,202,6,0.029702,5,0.833333,3.25,3.9,19.5,1.396039,0.859574,,,,,,Competitors
2025-12-26,Search_EN_Review-variations_2024.04.29,UTC,USD,61,4,0.065573,1,0.25,3.205,12.82,12.82,2.262295,0.042657,,,,,,Review-variations
2025-12-26,Search_EN_ProductReview_2024.08.05,UTC,USD,589,100,0.169779,76,0.76,2.392,3.147368,239.2,1.745331,0.679354,,,,,,ProductReview
2025-12-26,Search_EN_Trust_2025.03.17,UTC,USD,69,4,0.057971,4,1.0,4.5,4.5,18.0,2.057971,0.45098,,,,,,Trust
2025-12-27,Search_EN_Trust_2025.03.17,UTC,USD,55,3,0.054545,0,0.0,5.0,0.0,15.0,2.4,0.39855,,,,,,Trust
2025-12-27,Search_EN_Competitors_2024.08.12,UTC,USD,194,9,0.046391,7,0.777777,2.666666,3.428571,24.0,1.314432,0.894009,,,,,,Competitors
2025-12-27,Search_EN_Review-variations_2024.04.29,UTC,USD,77,3,0.038961,1,0.333333,3.44,10.32,10.32,2.246753,0.056534,,,,,,Review-variations
2025-12-27,Search_EN_ProductReview_2024.08.05,UTC,USD,487,101,0.207392,71,0.70297,2.382178,3.388732,240.6,1.868583,0.716176,5.0,75.68,0.314546,48.12,0.070422,ProductReview
2025-12-28,Search_EN_Review-variations_2024.04.29,UTC,USD,77,7,0.090909,5,0.714285,3.305714,4.628,23.14,2.090909,0.057505,,,,,,Review-variations
2025-12-28,Search_EN_ProductReview_2024.08.05,UTC,USD,546,106,0.194139,78,0.735849,2.268867,3.083333,240.5,1.851648,0.691139,3.0,75.89,0.31555,80.166666,0.038461,ProductReview
2025-12-28,Search_EN_Trust_2025.03.17,UTC,USD,28,1,0.035714,0,0.0,5.0,0.0,5.0,2.535714,0.18543,,,,,,Trust
2025-12-28,Search_EN_Competitors_2024.08.12,UTC,USD,250,12,0.048,9,0.75,2.875,3.833333,34.5,1.388,0.919117,,,,,,Competitors
2025-12-29,Search_EN_ProductReview_2024.08.05,UTC,USD,551,104,0.188747,74,0.711538,2.301923,3.235135,239.4,1.782214,0.586794,1.0,15.0,0.062656,239.4,0.013513,ProductReview
2025-12-29,Search_EN_Competitors_2024.08.12,UTC,USD,267,15,0.056179,8,0.533333,2.833333,5.3125,42.5,1.385767,0.887043,,,,,,Competitors
2025-12-29,Search_EN_Review-variations_2024.04.29,UTC,USD,112,11,0.098214,5,0.454545,2.843636,6.256,31.28,1.901785,0.063312,,,,,,Review-variations
2025-12-29,Search_EN_Trust_2025.03.17,UTC,USD,55,2,0.036363,1,0.5,5.0,10.0,10.0,3.018181,0.384615,,,,,,Trust
2025-12-30,Search_EN_ProductReview_2024.08.05,UTC,USD,475,98,0.206315,71,0.724489,2.440816,3.369014,239.2,1.741052,0.704747,,,,,,ProductReview
2025-12-30,Search_EN_Review-variations_2024.04.29,UTC,USD,96,13,0.135416,6,0.461538,3.255384,7.053333,42.32,1.958333,0.051009,,,,,,Review-variations
2025-12-30,Search_EN_Trust_2025.03.17,UTC,USD,54,2,0.037037,2,1.0,5.0,5.0,10.0,2.666666,0.333333,,,,,,Trust
2025-12-30,Search_EN_Competitors_2024.08.12,UTC,USD,272,8,0.029411,4,0.5,2.8125,5.625,22.5,1.533088,0.863492,,,,,,Competitors
2025-12-31,Search_EN_Competitors_2024.08.12,UTC,USD,189,6,0.031746,3,0.5,2.833333,5.666666,17.0,1.322751,0.851351,,,,,,Competitors
2025-12-31,Search_EN_Trust_2025.03.17,UTC,USD,58,4,0.068965,2,0.5,5.5,11.0,22.0,2.672413,0.379084,,,,,,Trust
2025-12-31,Search_EN_ProductReview_2024.08.05,UTC,USD,580,97,0.167241,69,0.71134,2.469072,3.471014,239.5,1.832758,0.725907,1.0,15.22,0.063549,239.5,0.014492,ProductReview
2025-12-31,Search_EN_Review-variations_2024.04.29,UTC,USD,75,6,0.08,5,0.833333,3.333333,4.0,20.0,2.133333,0.054034,,,,,,Review-variations
2026-01-01,Search_EN_ProductReview_2024.08.05,UTC,USD,472,96,0.203389,77,0.802083,2.475,3.085714,237.6,1.883474,0.676217,1.0,30.44,0.128114,237.6,0.012987,ProductReview
2026-01-01,Search_EN_Competitors_2024.08.12,UTC,USD,208,9,0.043269,7,0.777777,2.833333,3.642857,25.5,1.45673,0.936936,,,,,,Competitors
2026-01-01,Search_EN_Trust_2025.03.17,UTC,USD,60,6,0.1,4,0.666666,5.5,8.25,33.0,2.4,0.338983,,,,,,Trust
2026-01-01,Search_EN_Review-variations_2024.04.29,UTC,USD,64,8,0.125,6,0.75,3.375,4.5,27.0,1.859375,0.047904,,,,,,Review-variations
2026-01-02,Search_EN_ProductReview_2024.08.05,UTC,USD,398,102,0.256281,82,0.803921,2.330392,2.89878,237.7,1.660804,0.654605,1.0,15.23,0.064072,237.7,0.012195,ProductReview
2026-01-02,Search_EN_Review-variations_2024.04.29,UTC,USD,130,13,0.1,10,0.76923,3.584615,4.66,46.6,2.476923,0.067114,1.0,30.45,0.653433,46.6,0.1,Review-variations
2026-01-02,Search_EN_Trust_2025.03.17,UTC,USD,76,6,0.078947,2,0.333333,5.0,15.0,30.0,2.460526,0.381909,,,,,,Trust
2026-01-02,Search_EN_Competitors_2024.08.12,UTC,USD,259,10,0.03861,7,0.7,2.9,4.142857,29.0,1.474903,0.863333,,,,,,Competitors
2026-01-03,Search_EN_Competitors_2024.08.12,UTC,USD,252,10,0.039682,7,0.7,2.9,4.142857,29.0,1.507936,0.834437,,,,,,Competitors
2026-01-03,Search_EN_ProductReview_2024.08.05,UTC,USD,526,105,0.199619,75,0.714285,2.318095,3.245333,243.4,1.762357,0.711772,1.0,15.0,0.061626,243.4,0.013333,ProductReview
2026-01-03,Search_EN_Trust_2025.03.17,UTC,USD,79,8,0.101265,5,0.625,5.0,8.0,40.0,2.518987,0.362385,,,,,,Trust
2026-01-03,Search_EN_Review-variations_2024.04.29,UTC,USD,88,11,0.125,8,0.727272,3.830909,5.2675,42.14,1.625,0.060647,,,,,,Review-variations
2026-01-04,Search_EN_Review-variations_2024.04.29,UTC,USD,97,9,0.092783,7,0.777777,3.611111,4.642857,32.5,1.927835,0.066121,,,,,,Review-variations
2026-01-04,Search_EN_Trust_2025.03.17,UTC,USD,63,5,0.079365,3,0.6,5.0,8.333333,25.0,2.444444,0.456521,,,,,,Trust
2026-01-04,Search_EN_ProductReview_2024.08.05,UTC,USD,543,105,0.19337,86,0.819047,2.295238,2.802325,241.0,1.826887,0.784682,3.0,45.46,0.18863,80.333333,0.034883,ProductReview
2026-01-04,Search_EN_Competitors_2024.08.12,UTC,USD,281,12,0.042704,8,0.666666,2.916666,4.375,35.0,1.516014,0.87267,,,,,,Competitors
2026-01-05,Search_EN_ProductReview_2024.08.05,UTC,USD,649,113,0.174114,77,0.681415,2.127433,3.122077,240.4,1.771956,0.688229,5.0,75.69,0.31485,48.08,0.064935,ProductReview
2026-01-05,Search_EN_Trust_2025.03.17,UTC,USD,76,5,0.065789,4,0.8,5.6,7.0,28.0,2.513157,0.301587,,,,,,Trust
2026-01-05,Search_EN_Competitors_2024.08.12,UTC,USD,450,12,0.026666,10,0.833333,2.583333,3.1,31.0,1.668888,0.844277,1.0,15.22,0.490967,31.0,0.1,Competitors
2026-01-05,Search_EN_Review-variations_2024.04.29,UTC,USD,73,8,0.109589,5,0.625,3.375,5.4,27.0,1.79452,0.034629,,,,,,Review-variations
2026-01-06,Search_EN_ProductReview_2024.08.05,UTC,USD,521,111,0.213051,86,0.774774,2.196396,2.834883,243.8,1.800383,0.679269,7.0,105.67,0.433429,34.828571,0.081395,ProductReview
2026-01-06,Search_EN_Review-variations_2024.04.29,UTC,USD,106,14,0.132075,7,0.5,2.951428,5.902857,41.32,2.169811,0.048534,,,,,,Review-variations
2026-01-06,Search_EN_Trust_2025.03.17,UTC,USD,74,1,0.013513,0,0.0,5.0,0.0,5.0,2.283783,0.381443,,,,,,Trust
2026-01-06,Search_EN_Competitors_2024.08.12,UTC,USD,366,16,0.043715,9,0.5625,2.53125,4.5,40.5,1.64754,0.881927,,,,,,Competitors
2026-01-07,Search_EN_Competitors_2024.08.12,UTC,USD,286,16,0.055944,10,0.625,2.625,4.2,42.0,1.566433,0.864048,,,,,,Competitors
2026-01-07,Search_EN_Trust_2025.03.17,UTC,USD,73,2,0.027397,1,0.5,5.0,10.0,10.0,2.315068,0.349282,,,,,,Trust
2026-01-07,Search_EN_ProductReview_2024.08.05,UTC,USD,629,104,0.165341,80,0.76923,2.324038,3.02125,241.7,1.941176,0.706741,2.0,45.67,0.188953,120.85,0.025,ProductReview
2026-01-07,Search_EN_Review-variations_2024.04.29,UTC,USD,121,12,0.099173,8,0.666666,3.666666,5.5,44.0,2.198347,0.049569,,,,,,Review-variations
2026-01-08,Search_EN_ProductReview_2024.08.05,UTC,USD,489,102,0.208588,81,0.794117,2.344117,2.951851,239.1,1.799591,0.579383,4.0,75.91,0.317482,59.775,0.049382,ProductReview
2026-01-08,Search_EN_Trust_2025.03.17,UTC,USD,95,7,0.073684,3,0.428571,4.0,9.333333,28.0,2.115789,0.400843,,,,,,Trust
2026-01-08,Search_EN_Competitors_2024.08.12,UTC,USD,364,16,0.043956,10,0.625,2.53125,4.05,40.5,1.653846,0.883495,1.0,30.46,0.752098,40.5,0.1,Competitors
2026-01-08,Search_EN_Review-variations_2024.04.29,UTC,USD,113,6,0.053097,4,0.666666,3.333333,5.0,20.0,2.831858,0.044418,,,,,,Review-variations
2026-01-09,Search_EN_Review-variations_2024.04.29,UTC,USD,107,10,0.093457,6,0.6,3.882,6.47,38.82,1.897196,0.048111,,,,,,Review-variations
2026-01-09,Search_EN_Trust_2025.03.17,UTC,USD,99,6,0.060606,5,0.833333,5.0,6.0,30.0,2.70707,0.430434,,,,,,Trust
2026-01-09,Search_EN_Competitors_2024.08.12,UTC,USD,357,17,0.047619,11,0.647058,2.5,3.863636,42.5,1.728291,0.877149,1.0,15.23,0.358352,42.5,0.090909,Competitors
2026-01-09,Search_EN_ProductReview_2024.08.05,UTC,USD,789,113,0.143219,83,0.734513,2.111504,2.874698,238.6,1.784537,0.663025,3.0,45.23,0.189564,79.533333,0.036144,ProductReview
2026-01-10,Search_EN_ProductReview_2024.08.05,UTC,USD,672,106,0.157738,81,0.76415,2.253773,2.949382,238.9,1.813988,0.628037,2.0,30.22,0.126496,119.45,0.024691,ProductReview
2026-01-10,Search_EN_Competitors_2024.08.12,UTC,USD,349,11,0.031518,9,0.818181,2.545454,3.111111,28.0,1.515759,0.894871,,,,,,Competitors
2026-01-10,Search_EN_Trust_2025.03.17,UTC,USD,71,2,0.028169,2,1.0,5.0,5.0,10.0,2.436619,0.5,,,,,,Trust
2026-01-10,Search_EN_Review-variations_2024.04.29,UTC,USD,107,7,0.06542,5,0.714285,3.448571,4.828,24.14,2.17757,0.063276,,,,,,Review-variations
2026-01-11,Search_EN_ProductReview_2024.08.05,UTC,USD,526,101,0.192015,71,0.70297,2.353465,3.347887,237.7,1.80038,0.625445,1.0,15.23,0.064072,237.7,0.014084,ProductReview
2026-01-11,Search_EN_Trust_2025.03.17,UTC,USD,64,3,0.046875,1,0.333333,4.666666,14.0,14.0,2.421875,0.402515,,,,,,Trust
2026-01-11,Search_EN_Competitors_2024.08.12,UTC,USD,335,9,0.026865,6,0.666666,2.777777,4.166666,25.0,1.552238,0.912806,,,,,,Competitors
2026-01-11,Search_EN_Review-variations_2024.04.29,UTC,USD,78,10,0.128205,7,0.7,3.546,5.065714,35.46,1.846153,0.051214,,,,,,Review-variations
2026-01-12,Search_EN_Competitors_2024.08.12,UTC,USD,287,15,0.052264,9,0.6,2.666666,4.444444,40.0,1.564459,0.839181,1.0,15.0,0.375,40.0,0.111111,Competitors
2026-01-12,Search_EN_Review-variations_2024.04.29,UTC,USD,127,11,0.086614,7,0.636363,3.207272,5.04,35.28,2.425196,0.054529,,,,,,Review-variations
2026-01-12,Search_EN_Trust_2025.03.17,UTC,USD,89,5,0.056179,2,0.4,5.4,13.5,27.0,2.191011,0.4218,,,,,,Trust
2026-01-12,Search_EN_ProductReview_2024.08.05,UTC,USD,640,109,0.170312,76,0.697247,2.189908,3.140789,238.7,1.698437,0.701754,2.0,30.45,0.127565,119.35,0.026315,ProductReview
2026-01-13,Search_EN_Review-variations_2024.04.29,UTC,USD,113,14,0.123893,5,0.357142,3.474285,9.728,48.64,2.557522,0.04633,1.0,15.0,0.308388,48.64,0.2,Review-variations
2026-01-13,Search_EN_Trust_2025.03.17,UTC,USD,80,4,0.05,1,0.25,6.5,26.0,26.0,2.5125,0.365296,,,,,,Trust
2026-01-13,Search_EN_Competitors_2024.08.12,UTC,USD,424,14,0.033018,9,0.642857,2.785714,4.333333,39.0,1.785377,0.829745,1.0,15.23,0.390512,39.0,0.111111,Competitors
2026-01-13,Search_EN_ProductReview_2024.08.05,UTC,USD,535,101,0.188785,71,0.70297,2.360396,3.357746,238.4,1.669158,0.559623,4.0,75.88,0.318288,59.6,0.056338,ProductReview
2026-01-14,Search_EN_ProductReview_2024.08.05,UTC,USD,689,105,0.152394,72,0.685714,2.273333,3.315277,238.7,1.944847,0.663776,4.0,60.68,0.25421,59.675,0.055555,ProductReview
2026-01-14,Search_EN_Review-variations_2024.04.29,UTC,USD,99,6,0.060606,4,0.666666,3.606666,5.41,21.64,2.464646,0.044117,,,,,,Review-variations
2026-01-14,Search_EN_Trust_2025.03.17,UTC,USD,84,5,0.059523,3,0.6,5.0,8.333333,25.0,2.47619,0.378378,,,,,,Trust
2026-01-14,Search_EN_Competitors_2024.08.12,UTC,USD,375,15,0.04,8,0.533333,2.7,5.0625,40.5,1.632,0.801282,,,,,,Competitors
2026-01-15,Search_EN_Competitors_2024.08.12,UTC,USD,295,15,0.050847,9,0.6,2.766666,4.611111,41.5,1.677966,0.776315,,,,,,Competitors
2026-01-15,Search_EN_Review-variations_2024.04.29,UTC,USD,153,24,0.156862,17,0.708333,3.6275,5.121176,87.06,2.267973,0.060378,,,,,,Review-variations
2026-01-15,Search_EN_Trust_2025.03.17,UTC,USD,74,2,0.027027,0,0.0,4.5,0.0,9.0,2.202702,0.354066,,,,,,Trust
2026-01-15,Search_EN_ProductReview_2024.08.05,UTC,USD,481,95,0.197505,70,0.736842,2.511578,3.408571,238.6,2.120582,0.713649,,,,,,ProductReview
2026-01-16,Search_EN_Review-variations_2024.04.29,UTC,USD,124,11,0.088709,5,0.454545,3.603636,7.928,39.64,2.241935,0.058106,,,,,,Review-variations
2026-01-16,Search_EN_Features_2024.08.19,UTC,USD,198,18,0.090909,14,0.777777,4.466666,5.742857,80.4,2.580808,0.258485,2.0,60.44,0.751741,40.2,0.142857,Features
2026-01-16,Search_EN_BrandProtection_2024.10.08,UTC,USD,152,4,0.026315,4,1.0,0.2,0.2,0.8,2.625,0.520547,,,,,,BrandProtection
2026-01-16,Search_EN_Competitors_2024.08.12,UTC,USD,394,15,0.038071,10,0.666666,2.8,4.2,42.0,1.560913,0.873614,,,,,,Competitors
2026-01-16,Search_EN_ProductReview_2024.08.05,UTC,USD,527,105,0.19924,71,0.67619,2.267619,3.353521,238.1,1.87666,0.682642,3.0,45.22,0.18992,79.366666,0.042253,ProductReview
2026-01-16,Search_EN_Trust_2025.03.17,UTC,USD,56,5,0.089285,3,0.6,4.8,8.0,24.0,2.482142,0.274509,,,,,,Trust
2026-01-17,Search_EN_Review-variations_2024.04.29,UTC,USD,88,12,0.136363,5,0.416666,3.11,7.464,37.32,1.5,0.056921,,,,,,Review-variations
2026-01-17,Search_EN_Features_2024.08.19,UTC,USD,278,18,0.064748,15,0.833333,4.433333,5.319999,79.8,2.3741,0.324387,1.0,15.0,0.187969,79.8,0.066666,Features
2026-01-17,Search_EN_BrandProtection_2024.10.08,UTC,USD,144,12,0.083333,10,0.833333,0.258333,0.31,3.1,2.506944,0.813559,1.0,15.0,4.838709,3.1,0.1,BrandProtection
2026-01-17,Search_EN_Competitors_2024.08.12,UTC,USD,344,11,0.031976,9,0.818181,2.681818,3.277777,29.5,1.659883,0.877551,,,,,,Competitors
2026-01-17,Search_EN_ProductReview_2024.08.05,UTC,USD,528,102,0.193181,77,0.754901,2.332352,3.08961,237.9,1.806818,0.704939,,,,,,ProductReview
2026-01-17,Search_EN_Trust_2025.03.17,UTC,USD,64,4,0.0625,3,0.75,4.75,6.333333,19.0,2.328125,0.4183,,,,,,Trust
2026-01-18,Search_EN_Trust_2025.03.17,UTC,USD,57,2,0.035087,2,1.0,5.0,5.0,10.0,2.789473,0.410071,,,,,,Trust
2026-01-18,Search_EN_Competitors_2024.08.12,UTC,USD,328,15,0.045731,10,0.666666,2.7,4.05,40.5,1.612804,0.87234,,,,,,Competitors
2026-01-18,Search_EN_BrandProtection_2024.10.08,UTC,USD,100,8,0.08,6,0.75,0.2125,0.283333,1.7,2.28,0.729927,,,,,,BrandProtection
2026-01-18,Search_EN_Review-variations_2024.04.29,UTC,USD,84,11,0.130952,11,1.0,3.376363,3.376363,37.14,2.011904,0.054866,,,,,,Review-variations
2026-01-18,Search_EN_Features_2024.08.19,UTC,USD,198,17,0.085858,11,0.647058,4.694117,7.254545,79.8,2.368686,0.289473,,,,,,Features
2026-01-18,Search_EN_ProductReview_2024.08.05,UTC,USD,682,111,0.162756,88,0.792792,2.169369,2.736363,240.8,1.926686,0.746987,1.0,15.22,0.063205,240.8,0.011363,ProductReview
2026-01-19,Search_EN_Review-variations_2024.04.29,UTC,USD,108,7,0.064814,5,0.714285,3.188571,4.464,22.32,2.546296,0.044628,,,,,,Review-variations
2026-01-19,Search_EN_Features_2024.08.19,UTC,USD,284,17,0.059859,10,0.588235,5.035294,8.559999,85.6,2.352112,0.304721,,,,,,Features
2026-01-19,Search_EN_Trust_2025.03.17,UTC,USD,89,8,0.089887,6,0.75,4.875,6.5,39.0,2.786516,0.413953,,,,,,Trust
2026-01-19,Search_EN_BrandProtection_2024.10.08,UTC,USD,117,12,0.102564,7,0.583333,0.199999,0.342857,2.4,2.547008,0.764705,,,,,,BrandProtection
2026-01-19,Search_EN_Competitors_2024.08.12,UTC,USD,206,14,0.067961,9,0.642857,3.0,4.666666,42.0,1.475728,0.872881,1.0,15.0,0.357142,42.0,0.111111,Competitors
2026-01-19,Search_EN_ProductReview_2024.08.05,UTC,USD,594,103,0.1734,80,0.776699,2.337864,3.01,240.8,1.794612,0.780551,2.0,30.22,0.125498,120.4,0.025,ProductReview
2026-01-20,Search_EN_BrandProtection_2024.10.08,UTC,USD,92,2,0.021739,2,1.0,0.2,0.2,0.4,2.652173,0.754098,,,,,,BrandProtection
2026-01-20,Search_EN_ProductReview_2024.08.05,UTC,USD,607,104,0.171334,75,0.721153,2.308653,3.201333,240.1,1.696869,0.768354,,,,,,ProductReview
2026-01-20,Search_EN_Competitors_2024.08.12,UTC,USD,383,12,0.031331,8,0.666666,2.875,4.3125,34.5,1.389033,0.853006,1.0,15.0,0.434782,34.5,0.125,Competitors
2026-01-20,Search_EN_Review-variations_2024.04.29,UTC,USD,167,15,0.08982,10,0.666666,3.497333,5.246,52.46,2.263473,0.062781,,,,,,Review-variations
2026-01-20,Search_EN_Trust_2025.03.17,UTC,USD,97,4,0.041237,3,0.75,5.75,7.666666,23.0,2.536082,0.433035,,,,,,Trust
2026-01-20,Search_EN_Features_2024.08.19,UTC,USD,300,17,0.056666,12,0.705882,4.729411,6.7,80.4,2.513333,0.247116,,,,,,Features
2026-01-21,Search_EN_BrandProtection_2024.10.08,UTC,USD,73,4,0.054794,3,0.75,0.2,0.266666,0.8,2.630136,0.532846,,,,,,BrandProtection
2026-01-21,Search_EN_Review-variations_2024.04.29,UTC,USD,110,11,0.1,6,0.545454,3.756363,6.886666,41.32,2.736363,0.040175,,,,,,Review-variations
2026-01-21,Search_EN_Competitors_2024.08.12,UTC,USD,412,10,0.024271,8,0.8,2.65,3.3125,26.5,1.512135,0.876595,,,,,,Competitors
2026-01-21,Search_EN_Trust_2025.03.17,UTC,USD,60,11,0.183333,9,0.818181,4.727272,5.777777,52.0,2.133333,0.340909,,,,,,Trust
2026-01-21,Search_EN_ProductReview_2024.08.05,UTC,USD,562,101,0.179715,80,0.792079,2.358415,2.9775,238.2,1.649466,0.777316,2.0,30.0,0.125944,119.1,0.025,ProductReview
2026-01-21,Search_EN_Features_2024.08.19,UTC,USD,250,16,0.064,11,0.6875,5.0,7.272727,80.0,2.532,0.223413,,,,,,Features
2026-01-22,Search_EN_Competitors_2024.08.12,UTC,USD,368,4,0.010869,2,0.5,2.75,5.5,11.0,1.456521,0.872037,,,,,,Competitors
2026-01-22,Search_EN_Features_2024.08.19,UTC,USD,202,17,0.084158,11,0.647058,4.941176,7.636363,84.0,2.20792,0.255372,,,,,,Features
2026-01-22,Search_EN_ProductReview_2024.08.05,UTC,USD,599,102,0.170283,77,0.754901,2.348039,3.110389,239.5,1.584307,0.757269,1.0,15.22,0.063549,239.5,0.012987,ProductReview
